,index,latitude,locationid,longitude,year,costs,trainees_total,trainees_pass
12115,9472,53.9,DUT,166.5436111,2011,674,35112,32
12116,5472,53.9,DUT,166.5436111,2012,3895,32334,396
12117,3472,53.9,DUT,166.5436111,2013,290,30872,890
12118,11472,53.9,DUT,166.5436111,2014,303,34504,540
12119,13472,53.9,DUT,166.5436111,2015,746,20916,162
12120,14472,53.9,DUT,166.5436111,2016,2950,42630,464
12121,16235,59.96083333,DUY,162.8811111,2000,4494,55404,305
12122,15235,59.96083333,DUY,162.8811111,2001,1420,7875,55
12123,9235,59.96083333,DUY,162.8811111,2002,5787,26411,360
12124,3235,59.96083333,DUY,162.8811111,2003,1466,56202,26
12125,235,59.96083333,DUY,162.8811111,2004,36,27126,198
12126,10235,59.96083333,DUY,162.8811111,2005,1184,42252,350
12127,13235,59.96083333,DUY,162.8811111,2006,171,43350,3
12128,7235,59.96083333,DUY,162.8811111,2007,966,44100,180
12129,11235,59.96083333,DUY,162.8811111,2008,2035,12825,120
12130,4235,59.96083333,DUY,162.8811111,2009,2412,87912,61
12131,12235,59.96083333,DUY,162.8811111,2010,9620,44226,70
12132,14235,59.96083333,DUY,162.8811111,2011,1606,8968,36
12133,2235,59.96083333,DUY,162.8811111,2012,1555,24446,388
12134,6235,59.96083333,DUY,162.8811111,2013,457,12240,50
12135,1235,59.96083333,DUY,162.8811111,2014,1638,64296,243
12136,5235,59.96083333,DUY,162.8811111,2015,380,41832,612
12137,8235,59.96083333,DUY,162.8811111,2016,2195,35910,504
12138,2599,32.46388889,DYA,87.95416667,2000,847,71442,315
12139,12599,32.46388889,DYA,87.95416667,2001,930,9135,94
12140,8599,32.46388889,DYA,87.95416667,2002,5355,75768,320
12141,1599,32.46388889,DYA,87.95416667,2003,928,18792,100
12142,10599,32.46388889,DYA,87.95416667,2004,657,69597,42
12143,599,32.46388889,DYA,87.95416667,2005,474,18732,400
12144,9599,32.46388889,DYA,87.95416667,2006,99,47090,4
12145,13599,32.46388889,DYA,87.95416667,2007,472,27585,855
12146,5599,32.46388889,DYA,87.95416667,2008,215,2546,92
12147,16599,32.46388889,DYA,87.95416667,2009,1764,96426,71
12148,14599,32.46388889,DYA,87.95416667,2010,4200,7722,294
12149,11599,32.46388889,DYA,87.95416667,2011,748,29032,15
12150,6599,32.46388889,DYA,87.95416667,2012,1620,30158,316
12151,3599,32.46388889,DYA,87.95416667,2013,987,8296,400
12152,15599,32.46388889,DYA,87.95416667,2014,939,9500,648
12153,4599,32.46388889,DYA,87.95416667,2015,1288,49468,144
12154,7599,32.46388889,DYA,87.95416667,2016,4925,51240,336
12155,3969,34.59583333,E51,113.1702778,2000,469,75897,360
12156,15969,34.59583333,E51,113.1702778,2001,1560,18410,12
12157,969,34.59583333,E51,113.1702778,2002,2403,62524,180
12158,13969,34.59583333,E51,113.1702778,2003,1662,66990,102
12159,6969,34.59583333,E51,113.1702778,2004,6759,33264,138
12160,1969,34.59583333,E51,113.1702778,2005,1816,10752,890
12161,4969,34.59583333,E51,113.1702778,2006,8523,53635,33
12162,9969,34.59583333,E51,113.1702778,2007,1870,32670,342
12163,2969,34.59583333,E51,113.1702778,2008,4910,3857,116
12164,5969,34.59583333,E51,113.1702778,2009,3400,42372,12
12165,11969,34.59583333,E51,113.1702778,2010,4440,19062,91
12166,12969,34.59583333,E51,113.1702778,2011,1382,49248,24
12167,10969,34.59583333,E51,113.1702778,2012,2295,30362,220
12168,8969,34.59583333,E51,113.1702778,2013,117,7718,60
12169,16969,34.59583333,E51,113.1702778,2014,1947,73340,63
12170,7969,34.59583333,E51,113.1702778,2015,148,50796,342
12171,14969,34.59583333,E51,113.1702778,2016,540,42280,312
12172,6987,36.11083333,E91,109.5755556,2000,2814,59130,40
12173,987,36.11083333,E91,109.5755556,2001,408,26705,86
12174,7987,36.11083333,E91,109.5755556,2002,7470,55979,200
12175,16987,36.11083333,E91,109.5755556,2003,1924,27840,36
12176,2987,36.11083333,E91,109.5755556,2004,2250,57420,108
12177,5987,36.11083333,E91,109.5755556,2005,466,65940,510
12178,8987,36.11083333,E91,109.5755556,2006,5112,58480,46
12179,13987,36.11083333,E91,109.5755556,2007,872,32220,900
12180,3987,36.11083333,E91,109.5755556,2008,4195,12027,52
12181,15987,36.11083333,E91,109.5755556,2009,704,36234,49
12182,10987,36.11083333,E91,109.5755556,2010,8800,39528,518
12183,1987,36.11083333,E91,109.5755556,2011,8,44688,22
12184,14987,36.11083333,E91,109.5755556,2012,1315,31994,352
12185,12987,36.11083333,E91,109.5755556,2013,677,4012,870
12186,9987,36.11083333,E91,109.5755556,2014,2742,60420,468
12187,11987,36.11083333,E91,109.5755556,2015,292,82170,207
12188,4987,36.11083333,E91,109.5755556,2016,2445,27370,352
12189,4971,31.99972222,E95,110.3577778,2000,4221,24300,40
12190,7971,31.99972222,E95,110.3577778,2001,1132,4585,89
12191,14971,31.99972222,E95,110.3577778,2002,8667,60984,304
12192,8971,31.99972222,E95,110.3577778,2003,476,72558,176
12193,6971,31.99972222,E95,110.3577778,2004,5130,71379,84
12194,15971,31.99972222,E95,110.3577778,2005,186,70728,760
12195,1971,31.99972222,E95,110.3577778,2006,360,84405,31
12196,2971,31.99972222,E95,110.3577778,2007,656,32580,612
12197,16971,31.99972222,E95,110.3577778,2008,2685,13129,16
12198,5971,31.99972222,E95,110.3577778,2009,460,97416,61
12199,971,31.99972222,E95,110.3577778,2010,7130,21438,182
12200,3971,31.99972222,E95,110.3577778,2011,964,49552,34
12201,11971,31.99972222,E95,110.3577778,2012,130,13668,24
12202,9971,31.99972222,E95,110.3577778,2013,337,16898,790
12203,13971,31.99972222,E95,110.3577778,2014,2112,66576,369
12204,10971,31.99972222,E95,110.3577778,2015,1790,68143,576
12205,12971,31.99972222,E95,110.3577778,2016,2910,21420,496
12206,3125,64.77805556,EAA,141.1497222,2000,4200,80838,430
12207,12125,64.77805556,EAA,141.1497222,2001,1968,33040,76
12208,7125,64.77805556,EAA,141.1497222,2002,6417,70147,44
12209,16125,64.77805556,EAA,141.1497222,2003,1014,19923,42
12210,125,64.77805556,EAA,141.1497222,2004,288,29304,48
12211,5125,64.77805556,EAA,141.1497222,2005,422,37296,790
12212,1125,64.77805556,EAA,141.1497222,2006,7470,50405,67
12213,14125,64.77805556,EAA,141.1497222,2007,448,28305,297
12214,15125,64.77805556,EAA,141.1497222,2008,710,8170,8
12215,8125,64.77805556,EAA,141.1497222,2009,2464,64944,68
12216,4125,64.77805556,EAA,141.1497222,2010,9890,43740,651
12217,9125,64.77805556,EAA,141.1497222,2011,1822,57000,93
12218,10125,64.77805556,EAA,141.1497222,2012,2950,9690,36
12219,6125,64.77805556,EAA,141.1497222,2013,679,13940,180
12220,11125,64.77805556,EAA,141.1497222,2014,486,36100,234
12221,2125,64.77805556,EAA,141.1497222,2015,614,16932,513
12222,13125,64.77805556,EAA,141.1497222,2016,4845,26110,80
12223,9016,61.25138889,EDF,149.8063889,2000,2443,20088,280
12224,10016,61.25138889,EDF,149.8063889,2001,16,11340,15
12225,3016,61.25138889,EDF,149.8063889,2002,1944,26411,292
12226,6016,61.25138889,EDF,149.8063889,2003,1792,62814,128
12227,14016,61.25138889,EDF,149.8063889,2004,4230,40293,87
12228,2016,61.25138889,EDF,149.8063889,2005,786,50400,670
12229,1016,61.25138889,EDF,149.8063889,2006,4788,81600,13
12230,16,61.25138889,EDF,149.8063889,2007,758,9225,873
12231,11016,61.25138889,EDF,149.8063889,2008,180,11039,146
12232,12016,61.25138889,EDF,149.8063889,2009,296,67122,88
12233,13016,61.25138889,EDF,149.8063889,2010,8360,47196,483
12234,5016,61.25138889,EDF,149.8063889,2011,1804,21356,23
12235,15016,61.25138889,EDF,149.8063889,2012,4000,26520,12
12236,16016,61.25138889,EDF,149.8063889,2013,284,5406,800
12237,8016,61.25138889,EDF,149.8063889,2014,276,10868,162
12238,7016,61.25138889,EDF,149.8063889,2015,444,8798,477
12239,4016,61.25138889,EDF,149.8063889,2016,2190,29820,280
12240,13607,31.29972222,EDN,85.89972222,2000,4977,51111,450
12241,8607,31.29972222,EDN,85.89972222,2001,1654,5845,50
12242,7607,31.29972222,EDN,85.89972222,2002,5670,12551,380
12243,6607,31.29972222,EDN,85.89972222,2003,1654,22098,38
12244,4607,31.29972222,EDN,85.89972222,2004,4869,27621,192
12245,15607,31.29972222,EDN,85.89972222,2005,774,75432,640
12246,3607,31.29972222,EDN,85.89972222,2006,3528,57800,94
12247,11607,31.29972222,EDN,85.89972222,2007,1754,22455,27
12248,607,31.29972222,EDN,85.89972222,2008,3215,16910,172
12249,9607,31.29972222,EDN,85.89972222,2009,2224,78903,40
12250,14607,31.29972222,EDN,85.89972222,2010,5390,41796,623
12251,5607,31.29972222,EDN,85.89972222,2011,286,53808,40
12252,12607,31.29972222,EDN,85.89972222,2012,4685,12648,392
12253,1607,31.29972222,EDN,85.89972222,2013,599,33184,270
12254,16607,31.29972222,EDN,85.89972222,2014,228,22952,657
12255,10607,31.29972222,EDN,85.89972222,2015,1972,51543,126
12256,2607,31.29972222,EDN,85.89972222,2016,1510,26110,712
12257,15127,60.21361111,EEK,162.0438889,2000,819,13122,160
12258,11127,60.21361111,EEK,162.0438889,2001,1384,9695,53
12259,9127,60.21361111,EEK,162.0438889,2002,1476,47971,220
12260,127,60.21361111,EEK,162.0438889,2003,1452,60378,34
12261,1127,60.21361111,EEK,162.0438889,2004,5814,97416,72
12262,14127,60.21361111,EEK,162.0438889,2005,1484,22680,140
12263,10127,60.21361111,EEK,162.0438889,2006,1008,37655,42
12264,6127,60.21361111,EEK,162.0438889,2007,660,33705,54
12265,3127,60.21361111,EEK,162.0438889,2008,2500,14231,194
12266,2127,60.21361111,EEK,162.0438889,2009,1788,72963,59
12267,8127,60.21361111,EEK,162.0438889,2010,9590,9666,595
12268,13127,60.21361111,EEK,162.0438889,2011,12,41116,32
12269,16127,60.21361111,EEK,162.0438889,2012,530,6018,340
12270,12127,60.21361111,EEK,162.0438889,2013,912,9588,750
12271,4127,60.21361111,EEK,162.0438889,2014,2931,64828,162
12272,7127,60.21361111,EEK,162.0438889,2015,1816,73704,621
12273,5127,60.21361111,EEK,162.0438889,2016,4630,55860,88
12274,13556,33.17777778,EET,86.78333333,2000,3535,78003,355
12275,6556,33.17777778,EET,86.78333333,2001,840,22540,26
12276,1556,33.17777778,EET,86.78333333,2002,4059,66066,328
12277,7556,33.17777778,EET,86.78333333,2003,20,52113,10
12278,4556,33.17777778,EET,86.78333333,2004,846,65736,249
12279,9556,33.17777778,EET,86.78333333,2005,1522,50652,250
12280,16556,33.17777778,EET,86.78333333,2006,5301,45900,82
12281,10556,33.17777778,EET,86.78333333,2007,380,43650,306
12282,5556,33.17777778,EET,86.78333333,2008,3705,18164,86
12283,14556,33.17777778,EET,86.78333333,2009,1904,94446,43
12284,11556,33.17777778,EET,86.78333333,2010,2010,50004,168
12285,12556,33.17777778,EET,86.78333333,2011,1422,54036,84
12286,556,33.17777778,EET,86.78333333,2012,4660,12682,200
12287,2556,33.17777778,EET,86.78333333,2013,851,22032,630
12288,3556,33.17777778,EET,86.78333333,2014,2724,10184,666
12289,15556,33.17777778,EET,86.78333333,2015,1982,43326,351
12290,8556,33.17777778,EET,86.78333333,2016,3860,62090,296
12291,2064,58.64638889,EHM,162.0627778,2000,1792,80514,365
12292,64,58.64638889,EHM,162.0627778,2001,1154,4725,17
12293,16064,58.64638889,EHM,162.0627778,2002,7704,12936,12
12294,4064,58.64638889,EHM,162.0627778,2003,1470,32364,36
12295,7064,58.64638889,EHM,162.0627778,2004,4221,22473,33
12296,14064,58.64638889,EHM,162.0627778,2005,988,63000,230
12297,15064,58.64638889,EHM,162.0627778,2006,6867,37400,99
12298,8064,58.64638889,EHM,162.0627778,2007,1600,8595,810
12299,6064,58.64638889,EHM,162.0627778,2008,1310,18354,156
12300,1064,58.64638889,EHM,162.0627778,2009,1024,49995,77
12301,13064,58.64638889,EHM,162.0627778,2010,6130,52380,301
12302,11064,58.64638889,EHM,162.0627778,2011,328,72808,55
12303,9064,58.64638889,EHM,162.0627778,2012,795,14076,200
12304,12064,58.64638889,EHM,162.0627778,2013,588,29070,370
12305,3064,58.64638889,EHM,162.0627778,2014,2859,14212,261
12306,10064,58.64638889,EHM,162.0627778,2015,308,30129,747
12307,5064,58.64638889,EHM,162.0627778,2016,960,20860,680
12308,3128,58.18555556,EII,157.3755556,2000,462,43092,480
12309,6128,58.18555556,EII,157.3755556,2001,40,28875,90
12310,10128,58.18555556,EII,157.3755556,2002,2133,15708,356
12311,8128,58.18555556,EII,157.3755556,2003,1224,22533,36
12312,1128,58.18555556,EII,157.3755556,2004,3321,15345,267
12313,11128,58.18555556,EII,157.3755556,2005,1976,76524,760
12314,12128,58.18555556,EII,157.3755556,2006,711,63070,57
12315,128,58.18555556,EII,157.3755556,2007,810,43965,738
12316,2128,58.18555556,EII,157.3755556,2008,1615,3724,38
12317,14128,58.18555556,EII,157.3755556,2009,772,87516,17
12318,15128,58.18555556,EII,157.3755556,2010,9620,40608,98
12319,16128,58.18555556,EII,157.3755556,2011,1078,52972,74
12320,9128,58.18555556,EII,157.3755556,2012,4420,24344,204
12321,4128,58.18555556,EII,157.3755556,2013,209,18190,140
12322,13128,58.18555556,EII,157.3755556,2014,231,17024,261
12323,7128,58.18555556,EII,157.3755556,2015,1874,36686,315
12324,5128,58.18555556,EII,157.3755556,2016,2530,26880,80
12325,138,64.66555556,EIL,147.1013889,2000,6622,61884,185
12326,4138,64.66555556,EIL,147.1013889,2001,376,31185,17
12327,1138,64.66555556,EIL,147.1013889,2002,8361,48279,16
12328,3138,64.66555556,EIL,147.1013889,2003,1494,29493,178
12329,13138,64.66555556,EIL,147.1013889,2004,6795,28809,66
12330,2138,64.66555556,EIL,147.1013889,2005,1898,15792,520
12331,8138,64.66555556,EIL,147.1013889,2006,2403,71740,2
12332,15138,64.66555556,EIL,147.1013889,2007,554,39465,279
12333,11138,64.66555556,EIL,147.1013889,2008,3530,12331,106
12334,12138,64.66555556,EIL,147.1013889,2009,3800,29502,5
12335,5138,64.66555556,EIL,147.1013889,2010,1790,19116,483
12336,14138,64.66555556,EIL,147.1013889,2011,672,58672,24
12337,7138,64.66555556,EIL,147.1013889,2012,3115,3842,112
12338,16138,64.66555556,EIL,147.1013889,2013,918,19312,830
12339,10138,64.66555556,EIL,147.1013889,2014,1545,25308,144
12340,6138,64.66555556,EIL,147.1013889,2015,902,62997,504
12341,9138,64.66555556,EIL,147.1013889,2016,1585,29820,288
12342,2570,33.3125,EKY,86.92638889,2000,6153,47223,445
12343,12570,33.3125,EKY,86.92638889,2001,1236,5180,91
12344,8570,33.3125,EKY,86.92638889,2002,2169,65604,64
12345,4570,33.3125,EKY,86.92638889,2003,1456,78300,92
12346,14570,33.3125,EKY,86.92638889,2004,6138,24057,195
12347,3570,33.3125,EKY,86.92638889,2005,846,32844,40
12348,10570,33.3125,EKY,86.92638889,2006,7263,12240,53
12349,15570,33.3125,EKY,86.92638889,2007,314,19350,657
12350,5570,33.3125,EKY,86.92638889,2008,540,3819,60
12351,11570,33.3125,EKY,86.92638889,2009,2684,12969,24
12352,7570,33.3125,EKY,86.92638889,2010,7390,22626,91
12353,570,33.3125,EKY,86.92638889,2011,916,37924,43
12354,6570,33.3125,EKY,86.92638889,2012,4005,28288,288
12355,13570,33.3125,EKY,86.92638889,2013,312,7990,830
12356,9570,33.3125,EKY,86.92638889,2014,96,15124,360
12357,1570,33.3125,EKY,86.92638889,2015,1958,61503,576
12358,16570,33.3125,EKY,86.92638889,2016,4420,29610,520
12359,11804,33.22111111,ELD,92.81333333,2000,5978,51354,410
12360,15804,33.22111111,ELD,92.81333333,2001,1564,6090,8
12361,9804,33.22111111,ELD,92.81333333,2002,1017,50589,396
12362,804,33.22111111,ELD,92.81333333,2003,932,20793,84
12363,7804,33.22111111,ELD,92.81333333,2004,4977,94644,108
12364,8804,33.22111111,ELD,92.81333333,2005,1712,11844,930
12365,4804,33.22111111,ELD,92.81333333,2006,1359,55590,35
12366,13804,33.22111111,ELD,92.81333333,2007,1914,36270,648
12367,10804,33.22111111,ELD,92.81333333,2008,4650,12673,40
12368,2804,33.22111111,ELD,92.81333333,2009,1704,32373,100
12369,12804,33.22111111,ELD,92.81333333,2010,5730,27702,28
12370,6804,33.22111111,ELD,92.81333333,2011,1214,52212,84
12371,16804,33.22111111,ELD,92.81333333,2012,1245,31722,152
12372,5804,33.22111111,ELD,92.81333333,2013,135,31790,990
12373,3804,33.22111111,ELD,92.81333333,2014,2091,73948,756
12374,1804,33.22111111,ELD,92.81333333,2015,1744,55527,531
12375,14804,33.22111111,ELD,92.81333333,2016,340,10920,320
12376,11131,64.615,ELI,162.2705556,2000,2548,57996,460
12377,4131,64.615,ELI,162.2705556,2001,1284,29750,6
12378,12131,64.615,ELI,162.2705556,2002,2331,60984,40
12379,131,64.615,ELI,162.2705556,2003,838,21837,192
12380,10131,64.615,ELI,162.2705556,2004,2745,59202,102
12381,6131,64.615,ELI,162.2705556,2005,1960,47628,840
12382,8131,64.615,ELI,162.2705556,2006,4608,66130,18
12383,7131,64.615,ELI,162.2705556,2007,856,18675,90
12384,13131,64.615,ELI,162.2705556,2008,4760,14402,8
12385,14131,64.615,ELI,162.2705556,2009,608,79695,49
12386,1131,64.615,ELI,162.2705556,2010,1970,53190,91
12387,2131,64.615,ELI,162.2705556,2011,972,35036,22
12388,15131,64.615,ELI,162.2705556,2012,3440,26146,396
12389,3131,64.615,ELI,162.2705556,2013,15,11390,90
12390,9131,64.615,ELI,162.2705556,2014,2058,15808,702
12391,16131,64.615,ELI,162.2705556,2015,418,63412,783
12392,5131,64.615,ELI,162.2705556,2016,2445,28490,120
12393,9221,60.57333333,ENA,151.2447222,2000,5705,25920,320
12394,6221,60.57333333,ENA,151.2447222,2001,1390,9310,93
12395,5221,60.57333333,ENA,151.2447222,2002,4617,24640,344
12396,10221,60.57333333,ENA,151.2447222,2003,938,9918,42
12397,14221,60.57333333,ENA,151.2447222,2004,4041,67716,63
12398,13221,60.57333333,ENA,151.2447222,2005,34,49476,90
12399,2221,60.57333333,ENA,151.2447222,2006,1539,19890,27
12400,3221,60.57333333,ENA,151.2447222,2007,1996,5895,621
12401,11221,60.57333333,ENA,151.2447222,2008,4495,8246,78
12402,8221,60.57333333,ENA,151.2447222,2009,604,62766,78
12403,15221,60.57333333,ENA,151.2447222,2010,8960,51948,287
12404,16221,60.57333333,ENA,151.2447222,2011,1934,31844,6
12405,1221,60.57333333,ENA,151.2447222,2012,4755,3536,288
12406,221,60.57333333,ENA,151.2447222,2013,318,4930,610
12407,12221,60.57333333,ENA,151.2447222,2014,2646,19912,585
12408,7221,60.57333333,ENA,151.2447222,2015,600,23821,351
12409,4221,60.57333333,ENA,151.2447222,2016,850,67200,72
12410,15133,62.78611111,ENM,164.4908333,2000,1673,77922,85
12411,10133,62.78611111,ENM,164.4908333,2001,1770,30415,62
12412,8133,62.78611111,ENM,164.4908333,2002,2214,32879,204
12413,11133,62.78611111,ENM,164.4908333,2003,1692,28275,178
12414,2133,62.78611111,ENM,164.4908333,2004,5256,37620,60
12415,5133,62.78611111,ENM,164.4908333,2005,900,58632,50
12416,14133,62.78611111,ENM,164.4908333,2006,2097,59840,4
12417,12133,62.78611111,ENM,164.4908333,2007,1620,34020,837
12418,3133,62.78611111,ENM,164.4908333,2008,4445,13110,102
12419,4133,62.78611111,ENM,164.4908333,2009,1428,19998,44
12420,7133,62.78611111,ENM,164.4908333,2010,6120,7398,595
12421,133,62.78611111,ENM,164.4908333,2011,546,53580,50
12422,1133,62.78611111,ENM,164.4908333,2012,1015,11390,84
12423,16133,62.78611111,ENM,164.4908333,2013,913,21998,140
12424,9133,62.78611111,ENM,164.4908333,2014,426,39976,63
12425,6133,62.78611111,ENM,164.4908333,2015,972,51294,153
12426,13133,62.78611111,ENM,164.4908333,2016,2925,63280,584
12427,5286,64.54722222,ENN,149.0738889,2000,3619,30051,360
12428,286,64.54722222,ENN,149.0738889,2001,1672,21665,45
12429,12286,64.54722222,ENN,149.0738889,2002,8127,41503,328
12430,11286,64.54722222,ENN,149.0738889,2003,24,9570,60
12431,4286,64.54722222,ENN,149.0738889,2004,3195,22275,300
12432,1286,64.54722222,ENN,149.0738889,2005,580,22260,990
12433,15286,64.54722222,ENN,149.0738889,2006,7857,43095,75
12434,9286,64.54722222,ENN,149.0738889,2007,856,28980,567
12435,3286,64.54722222,ENN,149.0738889,2008,4990,10564,168
12436,6286,64.54722222,ENN,149.0738889,2009,3176,78804,28
12437,16286,64.54722222,ENN,149.0738889,2010,3520,21384,560
12438,8286,64.54722222,ENN,149.0738889,2011,990,48792,98
12439,13286,64.54722222,ENN,149.0738889,2012,1480,25534,368
12440,7286,64.54722222,ENN,149.0738889,2013,257,31586,660
12441,10286,64.54722222,ENN,149.0738889,2014,1470,53124,270
12442,2286,64.54722222,ENN,149.0738889,2015,656,15687,252
12443,14286,64.54722222,ENN,149.0738889,2016,4665,10570,704
12444,5608,31.95138889,EUF,85.12888889,2000,196,35073,25
12445,11608,31.95138889,EUF,85.12888889,2001,208,18025,77
12446,2608,31.95138889,EUF,85.12888889,2002,4689,51282,4
12447,15608,31.95138889,EUF,85.12888889,2003,660,41151,146
12448,14608,31.95138889,EUF,85.12888889,2004,5463,13761,126
12449,4608,31.95138889,EUF,85.12888889,2005,458,59052,910
12450,7608,31.95138889,EUF,85.12888889,2006,1674,36975,28
12451,16608,31.95138889,EUF,85.12888889,2007,1284,27585,126
12452,12608,31.95138889,EUF,85.12888889,2008,3970,18734,10
12453,6608,31.95138889,EUF,85.12888889,2009,3608,48906,35
12454,8608,31.95138889,EUF,85.12888889,2010,9230,16038,231
12455,10608,31.95138889,EUF,85.12888889,2011,940,71440,89
12456,9608,31.95138889,EUF,85.12888889,2012,3970,3910,220
12457,608,31.95138889,EUF,85.12888889,2013,452,16116,300
12458,13608,31.95138889,EUF,85.12888889,2014,1485,28196,234
12459,1608,31.95138889,EUF,85.12888889,2015,1374,53701,648
12460,3608,31.95138889,EUF,85.12888889,2016,3870,69580,528
12461,9288,60.93916667,EWU,164.6411111,2000,6167,26811,40
12462,13288,60.93916667,EWU,164.6411111,2001,484,9695,7
